training/tumor/tumor_094.tif,tumor,training/lesion_annotations/tumor_094.xml
training/tumor/tumor_075.tif,tumor,training/lesion_annotations/tumor_075.xml
training/tumor/tumor_073.tif,tumor,training/lesion_annotations/tumor_073.xml
training/normal/normal_066.tif,normal,
training/tumor/tumor_061.tif,tumor,training/lesion_annotations/tumor_061.xml
training/tumor/tumor_070.tif,tumor,training/lesion_annotations/tumor_070.xml
training/normal/normal_019.tif,normal,
training/tumor/tumor_044.tif,tumor,training/lesion_annotations/tumor_044.xml
training/tumor/tumor_025.tif,tumor,training/lesion_annotations/tumor_025.xml
training/tumor/tumor_109.tif,tumor,training/lesion_annotations/tumor_109.xml
training/normal/normal_060.tif,normal,
training/normal/normal_064.tif,normal,
training/tumor/tumor_076.tif,tumor,training/lesion_annotations/tumor_076.xml
training/normal/normal_090.tif,normal,
training/tumor/tumor_062.tif,tumor,training/lesion_annotations/tumor_062.xml
training/normal/normal_155.tif,normal,
training/normal/normal_137.tif,normal,
training/tumor/tumor_014.tif,tumor,training/lesion_annotations/tumor_014.xml
training/normal/normal_158.tif,normal,
training/tumor/tumor_087.tif,tumor,training/lesion_annotations/tumor_087.xml
training/normal/normal_077.tif,normal,
training/normal/normal_146.tif,normal,
training/normal/normal_093.tif,normal,
training/tumor/tumor_043.tif,tumor,training/lesion_annotations/tumor_043.xml
training/normal/normal_023.tif,normal,
training/tumor/tumor_098.tif,tumor,training/lesion_annotations/tumor_098.xml
training/tumor/tumor_039.tif,tumor,training/lesion_annotations/tumor_039.xml
training/tumor/tumor_020.tif,tumor,training/lesion_annotations/tumor_020.xml
training/tumor/tumor_004.tif,tumor,training/lesion_annotations/tumor_004.xml
training/normal/normal_121.tif,normal,
training/normal/normal_142.tif,normal,
training/tumor/tumor_046.tif,tumor,training/lesion_annotations/tumor_046.xml
training/normal/normal_094.tif,normal,
training/normal/normal_106.tif,normal,
training/normal/normal_110.tif,normal,
training/tumor/tumor_055.tif,tumor,training/lesion_annotations/tumor_055.xml
training/normal/normal_062.tif,normal,
training/normal/normal_156.tif,normal,
training/normal/normal_126.tif,normal,
training/tumor/tumor_089.tif,tumor,training/lesion_annotations/tumor_089.xml
training/normal/normal_001.tif,normal,
training/normal/normal_115.tif,normal,
training/normal/normal_105.tif,normal,
training/normal/normal_029.tif,normal,
training/normal/normal_085.tif,normal,
training/tumor/tumor_009.tif,tumor,training/lesion_annotations/tumor_009.xml
training/tumor/tumor_077.tif,tumor,training/lesion_annotations/tumor_077.xml
training/normal/normal_134.tif,normal,
training/normal/normal_151.tif,normal,
training/normal/normal_046.tif,normal,
training/tumor/tumor_016.tif,tumor,training/lesion_annotations/tumor_016.xml
training/normal/normal_028.tif,normal,
training/normal/normal_061.tif,normal,
training/normal/normal_031.tif,normal,
training/normal/normal_153.tif,normal,
training/normal/normal_034.tif,normal,
training/normal/normal_026.tif,normal,
training/normal/normal_013.tif,normal,
training/tumor/tumor_026.tif,tumor,training/lesion_annotations/tumor_026.xml
training/tumor/tumor_010.tif,tumor,training/lesion_annotations/tumor_010.xml
training/tumor/tumor_106.tif,tumor,training/lesion_annotations/tumor_106.xml
training/normal/normal_116.tif,normal,
