wsi file name,xml file name,x,y,Tissue percentage,Percentage of cancerous pixels,Tag of the patch
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,40027,148559,0.48290252685546875,0.20021438598632812,file_training-tumor-tumor_016.tif_reg_0_row_0_patch_0_x_40027_y_148559_tissue_0.48290252685546875_metastatic_0.20021438598632812_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,41051,148559,0.40676116943359375,0.2658233642578125,file_training-tumor-tumor_016.tif_reg_0_row_0_patch_1_x_41051_y_148559_tissue_0.40676116943359375_metastatic_0.2658233642578125_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,41563,148559,0.4796600341796875,0.3946113586425781,file_training-tumor-tumor_016.tif_reg_0_row_0_patch_2_x_41563_y_148559_tissue_0.4796600341796875_metastatic_0.3946113586425781_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,42075,148559,0.4528083801269531,0.4383087158203125,file_training-tumor-tumor_016.tif_reg_0_row_0_patch_3_x_42075_y_148559_tissue_0.4528083801269531_metastatic_0.4383087158203125_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,42587,148559,0.39978790283203125,0.4918365478515625,file_training-tumor-tumor_016.tif_reg_0_row_0_patch_4_x_42587_y_148559_tissue_0.39978790283203125_metastatic_0.4918365478515625_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,43099,148559,0.4002799987792969,0.3130302429199219,file_training-tumor-tumor_016.tif_reg_0_row_0_patch_5_x_43099_y_148559_tissue_0.4002799987792969_metastatic_0.3130302429199219_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,39159,149071,0.5034637451171875,0.20042800903320312,file_training-tumor-tumor_016.tif_reg_0_row_1_patch_0_x_39159_y_149071_tissue_0.5034637451171875_metastatic_0.20042800903320312_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,39671,149071,0.4370002746582031,0.8414459228515625,file_training-tumor-tumor_016.tif_reg_0_row_1_patch_1_x_39671_y_149071_tissue_0.4370002746582031_metastatic_0.8414459228515625_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,40183,149071,0.35547637939453125,1.0,file_training-tumor-tumor_016.tif_reg_0_row_1_patch_2_x_40183_y_149071_tissue_0.35547637939453125_metastatic_1.0_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,40695,149071,0.31186676025390625,1.0,file_training-tumor-tumor_016.tif_reg_0_row_1_patch_3_x_40695_y_149071_tissue_0.31186676025390625_metastatic_1.0_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,41207,149071,0.3334312438964844,1.0,file_training-tumor-tumor_016.tif_reg_0_row_1_patch_4_x_41207_y_149071_tissue_0.3334312438964844_metastatic_1.0_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,41719,149071,0.38925933837890625,1.0,file_training-tumor-tumor_016.tif_reg_0_row_1_patch_5_x_41719_y_149071_tissue_0.38925933837890625_metastatic_1.0_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,42231,149071,0.3592529296875,1.0,file_training-tumor-tumor_016.tif_reg_0_row_1_patch_6_x_42231_y_149071_tissue_0.3592529296875_metastatic_1.0_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,42743,149071,0.3842926025390625,1.0,file_training-tumor-tumor_016.tif_reg_0_row_1_patch_7_x_42743_y_149071_tissue_0.3842926025390625_metastatic_1.0_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,43255,149071,0.3710060119628906,0.9997177124023438,file_training-tumor-tumor_016.tif_reg_0_row_1_patch_8_x_43255_y_149071_tissue_0.3710060119628906_metastatic_0.9997177124023438_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,43767,149071,0.3888587951660156,0.7100181579589844,file_training-tumor-tumor_016.tif_reg_0_row_1_patch_9_x_43767_y_149071_tissue_0.3888587951660156_metastatic_0.7100181579589844_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,38543,149583,0.5267868041992188,0.20116424560546875,file_training-tumor-tumor_016.tif_reg_0_row_2_patch_0_x_38543_y_149583_tissue_0.5267868041992188_metastatic_0.20116424560546875_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,39055,149583,0.4288215637207031,0.9441299438476562,file_training-tumor-tumor_016.tif_reg_0_row_2_patch_1_x_39055_y_149583_tissue_0.4288215637207031_metastatic_0.9441299438476562_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,39567,149583,0.33574676513671875,1.0,file_training-tumor-tumor_016.tif_reg_0_row_2_patch_2_x_39567_y_149583_tissue_0.33574676513671875_metastatic_1.0_w_512_h_512
training/tumor/tumor_016.tif,training/lesion_annotations/tumor_016.xml,40079,149583,0.34683990478515625,1.0,file_training-tumor-tumor_016.tif_reg_0_row_2_patch_3_x_40079_y_149583_tissue_0.34683990478515625_metastatic_1.0_w_512_h_512
