wsi file name,xml file name,x,y,Tissue percentage,Percentage of cancerous pixels,Tag of the patch
training/tumor/tumor_004.tif,training/lesion_annotations/tumor_004.xml,70937,93996,0.10112380981445312,0.20056533813476562,file_training-tumor-tumor_004.tif_reg_0_row_0_patch_0_x_70937_y_93996_tissue_0.10112380981445312_metastatic_0.20056533813476562_w_512_h_512
training/tumor/tumor_004.tif,training/lesion_annotations/tumor_004.xml,71449,93996,0.22435379028320312,0.5723800659179688,file_training-tumor-tumor_004.tif_reg_0_row_0_patch_1_x_71449_y_93996_tissue_0.22435379028320312_metastatic_0.5723800659179688_w_512_h_512
training/tumor/tumor_004.tif,training/lesion_annotations/tumor_004.xml,71961,93996,0.17807769775390625,0.3149528503417969,file_training-tumor-tumor_004.tif_reg_0_row_0_patch_2_x_71961_y_93996_tissue_0.17807769775390625_metastatic_0.3149528503417969_w_512_h_512
training/tumor/tumor_004.tif,training/lesion_annotations/tumor_004.xml,72473,93996,0.16672134399414062,0.5270195007324219,file_training-tumor-tumor_004.tif_reg_0_row_0_patch_3_x_72473_y_93996_tissue_0.16672134399414062_metastatic_0.5270195007324219_w_512_h_512
training/tumor/tumor_004.tif,training/lesion_annotations/tumor_004.xml,72985,93996,0.14133834838867188,0.24663543701171875,file_training-tumor-tumor_004.tif_reg_0_row_0_patch_4_x_72985_y_93996_tissue_0.14133834838867188_metastatic_0.24663543701171875_w_512_h_512
training/tumor/tumor_004.tif,training/lesion_annotations/tumor_004.xml,74009,93996,0.10897445678710938,0.3172035217285156,file_training-tumor-tumor_004.tif_reg_0_row_0_patch_5_x_74009_y_93996_tissue_0.10897445678710938_metastatic_0.3172035217285156_w_512_h_512
training/tumor/tumor_004.tif,training/lesion_annotations/tumor_004.xml,70529,94508,0.14592742919921875,0.20058822631835938,file_training-tumor-tumor_004.tif_reg_0_row_1_patch_0_x_70529_y_94508_tissue_0.14592742919921875_metastatic_0.20058822631835938_w_512_h_512
training/tumor/tumor_004.tif,training/lesion_annotations/tumor_004.xml,71041,94508,0.25984954833984375,0.6689186096191406,file_training-tumor-tumor_004.tif_reg_0_row_1_patch_1_x_71041_y_94508_tissue_0.25984954833984375_metastatic_0.6689186096191406_w_512_h_512
training/tumor/tumor_004.tif,training/lesion_annotations/tumor_004.xml,71553,94508,0.3588066101074219,0.87152099609375,file_training-tumor-tumor_004.tif_reg_0_row_1_patch_2_x_71553_y_94508_tissue_0.3588066101074219_metastatic_0.87152099609375_w_512_h_512
training/tumor/tumor_004.tif,training/lesion_annotations/tumor_004.xml,72065,94508,0.20306777954101562,0.4952239990234375,file_training-tumor-tumor_004.tif_reg_0_row_1_patch_3_x_72065_y_94508_tissue_0.20306777954101562_metastatic_0.4952239990234375_w_512_h_512
