wsi file name,xml file name,x,y,Tissue percentage,Percentage of cancerous pixels,Tag of the patch
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,37426,20562,0.8313331604003906,0.20003890991210938,file_training-tumor-tumor_085.tif_reg_0_row_0_patch_0_x_37426_y_20562_tissue_0.8313331604003906_metastatic_0.20003890991210938_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,37938,20562,0.8894691467285156,0.3412971496582031,file_training-tumor-tumor_085.tif_reg_0_row_0_patch_1_x_37938_y_20562_tissue_0.8894691467285156_metastatic_0.3412971496582031_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,36329,21074,0.8706703186035156,0.20047378540039062,file_training-tumor-tumor_085.tif_reg_0_row_1_patch_0_x_36329_y_21074_tissue_0.8706703186035156_metastatic_0.20047378540039062_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,36841,21074,0.8307075500488281,0.6259956359863281,file_training-tumor-tumor_085.tif_reg_0_row_1_patch_1_x_36841_y_21074_tissue_0.8307075500488281_metastatic_0.6259956359863281_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,37353,21074,0.8059501647949219,0.9547386169433594,file_training-tumor-tumor_085.tif_reg_0_row_1_patch_2_x_37353_y_21074_tissue_0.8059501647949219_metastatic_0.9547386169433594_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,37865,21074,0.8719940185546875,1.0,file_training-tumor-tumor_085.tif_reg_0_row_1_patch_3_x_37865_y_21074_tissue_0.8719940185546875_metastatic_1.0_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,38377,21074,0.8809547424316406,0.72039794921875,file_training-tumor-tumor_085.tif_reg_0_row_1_patch_4_x_38377_y_21074_tissue_0.8809547424316406_metastatic_0.72039794921875_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,35645,21586,0.9177017211914062,0.200042724609375,file_training-tumor-tumor_085.tif_reg_0_row_2_patch_0_x_35645_y_21586_tissue_0.9177017211914062_metastatic_0.200042724609375_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,36157,21586,0.9335403442382812,0.959991455078125,file_training-tumor-tumor_085.tif_reg_0_row_2_patch_1_x_36157_y_21586_tissue_0.9335403442382812_metastatic_0.959991455078125_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,36669,21586,0.8450202941894531,1.0,file_training-tumor-tumor_085.tif_reg_0_row_2_patch_2_x_36669_y_21586_tissue_0.8450202941894531_metastatic_1.0_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,37181,21586,0.7951583862304688,1.0,file_training-tumor-tumor_085.tif_reg_0_row_2_patch_3_x_37181_y_21586_tissue_0.7951583862304688_metastatic_1.0_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,37693,21586,0.7721824645996094,1.0,file_training-tumor-tumor_085.tif_reg_0_row_2_patch_4_x_37693_y_21586_tissue_0.7721824645996094_metastatic_1.0_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,38205,21586,0.8354301452636719,1.0,file_training-tumor-tumor_085.tif_reg_0_row_2_patch_5_x_38205_y_21586_tissue_0.8354301452636719_metastatic_1.0_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,38717,21586,0.8311195373535156,0.6457672119140625,file_training-tumor-tumor_085.tif_reg_0_row_2_patch_6_x_38717_y_21586_tissue_0.8311195373535156_metastatic_0.6457672119140625_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,35373,22098,0.9252853393554688,0.2014312744140625,file_training-tumor-tumor_085.tif_reg_0_row_3_patch_0_x_35373_y_22098_tissue_0.9252853393554688_metastatic_0.2014312744140625_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,35885,22098,0.942474365234375,0.9972419738769531,file_training-tumor-tumor_085.tif_reg_0_row_3_patch_1_x_35885_y_22098_tissue_0.942474365234375_metastatic_0.9972419738769531_w_512_h_512
training/tumor/tumor_085.tif,training/lesion_annotations/tumor_085.xml,36397,22098,0.8835372924804688,1.0,file_training-tumor-tumor_085.tif_reg_0_row_3_patch_2_x_36397_y_22098_tissue_0.8835372924804688_metastatic_1.0_w_512_h_512
