wsi file name,xml file name,x,y,Tissue percentage,Percentage of cancerous pixels,Tag of the patch
training/tumor/tumor_018.tif,training/lesion_annotations/tumor_018.xml,38507,170893,0.3965415954589844,0.20063400268554688,file_training-tumor-tumor_018.tif_reg_0_row_0_patch_0_x_38507_y_170893_tissue_0.3965415954589844_metastatic_0.20063400268554688_w_512_h_512
training/tumor/tumor_018.tif,training/lesion_annotations/tumor_018.xml,39019,170893,0.23981475830078125,0.261077880859375,file_training-tumor-tumor_018.tif_reg_0_row_0_patch_1_x_39019_y_170893_tissue_0.23981475830078125_metastatic_0.261077880859375_w_512_h_512
training/tumor/tumor_018.tif,training/lesion_annotations/tumor_018.xml,38139,171405,0.38811492919921875,0.20096969604492188,file_training-tumor-tumor_018.tif_reg_0_row_1_patch_0_x_38139_y_171405_tissue_0.38811492919921875_metastatic_0.20096969604492188_w_512_h_512
training/tumor/tumor_018.tif,training/lesion_annotations/tumor_018.xml,38651,171405,0.28441619873046875,0.9984779357910156,file_training-tumor-tumor_018.tif_reg_0_row_1_patch_1_x_38651_y_171405_tissue_0.28441619873046875_metastatic_0.9984779357910156_w_512_h_512
training/tumor/tumor_018.tif,training/lesion_annotations/tumor_018.xml,39163,171405,0.2890052795410156,0.9428749084472656,file_training-tumor-tumor_018.tif_reg_0_row_1_patch_2_x_39163_y_171405_tissue_0.2890052795410156_metastatic_0.9428749084472656_w_512_h_512
training/tumor/tumor_018.tif,training/lesion_annotations/tumor_018.xml,37989,171917,0.4527015686035156,0.20088958740234375,file_training-tumor-tumor_018.tif_reg_0_row_2_patch_0_x_37989_y_171917_tissue_0.4527015686035156_metastatic_0.20088958740234375_w_512_h_512
training/tumor/tumor_018.tif,training/lesion_annotations/tumor_018.xml,38501,171917,0.24187850952148438,1.0,file_training-tumor-tumor_018.tif_reg_0_row_2_patch_1_x_38501_y_171917_tissue_0.24187850952148438_metastatic_1.0_w_512_h_512
training/tumor/tumor_018.tif,training/lesion_annotations/tumor_018.xml,39013,171917,0.2589225769042969,1.0,file_training-tumor-tumor_018.tif_reg_0_row_2_patch_2_x_39013_y_171917_tissue_0.2589225769042969_metastatic_1.0_w_512_h_512
training/tumor/tumor_018.tif,training/lesion_annotations/tumor_018.xml,39525,171917,0.10319900512695312,0.6976165771484375,file_training-tumor-tumor_018.tif_reg_0_row_2_patch_3_x_39525_y_171917_tissue_0.10319900512695312_metastatic_0.6976165771484375_w_512_h_512
training/tumor/tumor_018.tif,training/lesion_annotations/tumor_018.xml,37757,172429,0.48895263671875,0.200408935546875,file_training-tumor-tumor_018.tif_reg_0_row_3_patch_0_x_37757_y_172429_tissue_0.48895263671875_metastatic_0.200408935546875_w_512_h_512
training/tumor/tumor_018.tif,training/lesion_annotations/tumor_018.xml,38269,172429,0.2544670104980469,0.9725151062011719,file_training-tumor-tumor_018.tif_reg_0_row_3_patch_1_x_38269_y_172429_tissue_0.2544670104980469_metastatic_0.9725151062011719_w_512_h_512
training/tumor/tumor_018.tif,training/lesion_annotations/tumor_018.xml,38781,172429,0.20212554931640625,1.0,file_training-tumor-tumor_018.tif_reg_0_row_3_patch_2_x_38781_y_172429_tissue_0.20212554931640625_metastatic_1.0_w_512_h_512
