wsi file name,xml file name,x,y,Tissue percentage,Percentage of cancerous pixels,Tag of the patch
training/tumor/tumor_051.tif,training/lesion_annotations/tumor_051.xml,15631,112706,0.4747734069824219,0.20059585571289062,file_training-tumor-tumor_051.tif_reg_0_row_0_patch_0_x_15631_y_112706_tissue_0.4747734069824219_metastatic_0.20059585571289062_w_512_h_512
training/tumor/tumor_051.tif,training/lesion_annotations/tumor_051.xml,15738,113218,0.14215850830078125,0.20102691650390625,file_training-tumor-tumor_051.tif_reg_0_row_1_patch_0_x_15738_y_113218_tissue_0.14215850830078125_metastatic_0.20102691650390625_w_512_h_512
training/tumor/tumor_051.tif,training/lesion_annotations/tumor_051.xml,16250,113218,0.4869804382324219,0.6403160095214844,file_training-tumor-tumor_051.tif_reg_0_row_1_patch_1_x_16250_y_113218_tissue_0.4869804382324219_metastatic_0.6403160095214844_w_512_h_512
training/tumor/tumor_051.tif,training/lesion_annotations/tumor_051.xml,16762,113218,0.696319580078125,0.4924736022949219,file_training-tumor-tumor_051.tif_reg_0_row_1_patch_2_x_16762_y_113218_tissue_0.696319580078125_metastatic_0.4924736022949219_w_512_h_512
training/tumor/tumor_051.tif,training/lesion_annotations/tumor_051.xml,16415,113730,0.3699531555175781,0.2000885009765625,file_training-tumor-tumor_051.tif_reg_0_row_2_patch_0_x_16415_y_113730_tissue_0.3699531555175781_metastatic_0.2000885009765625_w_512_h_512
training/tumor/tumor_051.tif,training/lesion_annotations/tumor_051.xml,16927,113730,0.7277412414550781,0.4493522644042969,file_training-tumor-tumor_051.tif_reg_0_row_2_patch_1_x_16927_y_113730_tissue_0.7277412414550781_metastatic_0.4493522644042969_w_512_h_512
training/tumor/tumor_051.tif,training/lesion_annotations/tumor_051.xml,15336,111969,0.6939010620117188,0.20037841796875,file_training-tumor-tumor_051.tif_reg_1_row_0_patch_0_x_15336_y_111969_tissue_0.6939010620117188_metastatic_0.20037841796875_w_512_h_512
training/tumor/tumor_051.tif,training/lesion_annotations/tumor_051.xml,17578,113830,0.4572563171386719,0.20038223266601562,file_training-tumor-tumor_051.tif_reg_2_row_0_patch_0_x_17578_y_113830_tissue_0.4572563171386719_metastatic_0.20038223266601562_w_512_h_512
training/tumor/tumor_051.tif,training/lesion_annotations/tumor_051.xml,17620,113803,0.4652824401855469,0.20003890991210938,file_training-tumor-tumor_051.tif_reg_3_row_0_patch_0_x_17620_y_113803_tissue_0.4652824401855469_metastatic_0.20003890991210938_w_512_h_512
training/tumor/tumor_051.tif,training/lesion_annotations/tumor_051.xml,17766,113918,0.4630241394042969,0.30413818359375,file_training-tumor-tumor_051.tif_reg_4_row_0_patch_0_x_17766_y_113918_tissue_0.4630241394042969_metastatic_0.30413818359375_w_512_h_512
