wsi file name,xml file name,x,y,Tissue percentage,Percentage of cancerous pixels,Tag of the patch
training/tumor/tumor_031.tif,training/lesion_annotations/tumor_031.xml,49481,140328,0.12001885308159722,0.20057169596354166,file_training-tumor-tumor_031.tif_reg_0_row_0_patch_0_x_49481_y_140328_tissue_0.12001885308159722_metastatic_0.20057169596354166_w_768_h_768
training/tumor/tumor_031.tif,training/lesion_annotations/tumor_031.xml,48615,141096,0.11589219835069445,0.20062764485677084,file_training-tumor-tumor_031.tif_reg_0_row_1_patch_0_x_48615_y_141096_tissue_0.11589219835069445_metastatic_0.20062764485677084_w_768_h_768
training/tumor/tumor_031.tif,training/lesion_annotations/tumor_031.xml,49383,141096,0.6964687771267362,0.8086157904730903,file_training-tumor-tumor_031.tif_reg_0_row_1_patch_1_x_49383_y_141096_tissue_0.6964687771267362_metastatic_0.8086157904730903_w_768_h_768
training/tumor/tumor_031.tif,training/lesion_annotations/tumor_031.xml,50151,141096,0.8547702365451388,0.4524180094401042,file_training-tumor-tumor_031.tif_reg_0_row_1_patch_2_x_50151_y_141096_tissue_0.8547702365451388_metastatic_0.4524180094401042_w_768_h_768
training/tumor/tumor_031.tif,training/lesion_annotations/tumor_031.xml,50919,141096,0.83636474609375,0.5260840521918403,file_training-tumor-tumor_031.tif_reg_0_row_1_patch_3_x_50919_y_141096_tissue_0.83636474609375_metastatic_0.5260840521918403_w_768_h_768
training/tumor/tumor_031.tif,training/lesion_annotations/tumor_031.xml,51687,141096,0.781890869140625,0.9861229790581597,file_training-tumor-tumor_031.tif_reg_0_row_1_patch_4_x_51687_y_141096_tissue_0.781890869140625_metastatic_0.9861229790581597_w_768_h_768
training/tumor/tumor_031.tif,training/lesion_annotations/tumor_031.xml,52455,141096,0.7034793429904513,0.7254808213975694,file_training-tumor-tumor_031.tif_reg_0_row_1_patch_5_x_52455_y_141096_tissue_0.7034793429904513_metastatic_0.7254808213975694_w_768_h_768
training/tumor/tumor_031.tif,training/lesion_annotations/tumor_031.xml,48197,141864,0.1540459526909722,0.2009039984809028,file_training-tumor-tumor_031.tif_reg_0_row_2_patch_0_x_48197_y_141864_tissue_0.1540459526909722_metastatic_0.2009039984809028_w_768_h_768
training/tumor/tumor_031.tif,training/lesion_annotations/tumor_031.xml,48965,141864,0.7546895345052084,0.9222208658854166,file_training-tumor-tumor_031.tif_reg_0_row_2_patch_1_x_48965_y_141864_tissue_0.7546895345052084_metastatic_0.9222208658854166_w_768_h_768
training/tumor/tumor_031.tif,training/lesion_annotations/tumor_031.xml,49733,141864,0.7951321072048612,0.8533240424262153,file_training-tumor-tumor_031.tif_reg_0_row_2_patch_2_x_49733_y_141864_tissue_0.7951321072048612_metastatic_0.8533240424262153_w_768_h_768
training/tumor/tumor_031.tif,training/lesion_annotations/tumor_031.xml,50501,141864,0.8179592556423612,0.9551340738932291,file_training-tumor-tumor_031.tif_reg_0_row_2_patch_3_x_50501_y_141864_tissue_0.8179592556423612_metastatic_0.9551340738932291_w_768_h_768
training/tumor/tumor_031.tif,training/lesion_annotations/tumor_031.xml,51269,141864,0.7367299397786459,1.0,file_training-tumor-tumor_031.tif_reg_0_row_2_patch_4_x_51269_y_141864_tissue_0.7367299397786459_metastatic_1.0_w_768_h_768
