wsi file name,xml file name,x,y,Tissue percentage,Percentage of cancerous pixels,Tag of the patch
training/tumor/tumor_039.tif,training/lesion_annotations/tumor_039.xml,49129,102013,0.8525644938151041,0.20013597276475695,file_training-tumor-tumor_039.tif_reg_0_row_0_patch_0_x_49129_y_102013_tissue_0.8525644938151041_metastatic_0.20013597276475695_w_768_h_768
training/tumor/tumor_039.tif,training/lesion_annotations/tumor_039.xml,47528,102781,0.8446299235026041,0.2009243435329861,file_training-tumor-tumor_039.tif_reg_0_row_1_patch_0_x_47528_y_102781_tissue_0.8446299235026041_metastatic_0.2009243435329861_w_768_h_768
training/tumor/tumor_039.tif,training/lesion_annotations/tumor_039.xml,48296,102781,0.8302595350477431,0.9526282416449653,file_training-tumor-tumor_039.tif_reg_0_row_1_patch_1_x_48296_y_102781_tissue_0.8302595350477431_metastatic_0.9526282416449653_w_768_h_768
training/tumor/tumor_039.tif,training/lesion_annotations/tumor_039.xml,49064,102781,0.8534732394748263,0.9869384765625,file_training-tumor-tumor_039.tif_reg_0_row_1_patch_2_x_49064_y_102781_tissue_0.8534732394748263_metastatic_0.9869384765625_w_768_h_768
training/tumor/tumor_039.tif,training/lesion_annotations/tumor_039.xml,49832,102781,0.8026648627387153,0.9430474175347222,file_training-tumor-tumor_039.tif_reg_0_row_1_patch_3_x_49832_y_102781_tissue_0.8026648627387153_metastatic_0.9430474175347222_w_768_h_768
training/tumor/tumor_039.tif,training/lesion_annotations/tumor_039.xml,50600,102781,0.8603329128689237,0.89959716796875,file_training-tumor-tumor_039.tif_reg_0_row_1_patch_4_x_50600_y_102781_tissue_0.8603329128689237_metastatic_0.89959716796875_w_768_h_768
training/tumor/tumor_039.tif,training/lesion_annotations/tumor_039.xml,51368,102781,0.8634914822048612,0.8919016520182291,file_training-tumor-tumor_039.tif_reg_0_row_1_patch_5_x_51368_y_102781_tissue_0.8634914822048612_metastatic_0.8919016520182291_w_768_h_768
training/tumor/tumor_039.tif,training/lesion_annotations/tumor_039.xml,52136,102781,0.8892127143012153,0.7965257432725694,file_training-tumor-tumor_039.tif_reg_0_row_1_patch_6_x_52136_y_102781_tissue_0.8892127143012153_metastatic_0.7965257432725694_w_768_h_768
training/tumor/tumor_039.tif,training/lesion_annotations/tumor_039.xml,52904,102781,0.8970370822482638,0.3327094184027778,file_training-tumor-tumor_039.tif_reg_0_row_1_patch_7_x_52904_y_102781_tissue_0.8970370822482638_metastatic_0.3327094184027778_w_768_h_768
training/tumor/tumor_039.tif,training/lesion_annotations/tumor_039.xml,47232,103549,0.8491889105902778,0.2000206841362847,file_training-tumor-tumor_039.tif_reg_0_row_2_patch_0_x_47232_y_103549_tissue_0.8491889105902778_metastatic_0.2000206841362847_w_768_h_768
training/tumor/tumor_039.tif,training/lesion_annotations/tumor_039.xml,48000,103549,0.8583543565538194,1.0,file_training-tumor-tumor_039.tif_reg_0_row_2_patch_1_x_48000_y_103549_tissue_0.8583543565538194_metastatic_1.0_w_768_h_768
training/tumor/tumor_039.tif,training/lesion_annotations/tumor_039.xml,48768,103549,0.8549516465928819,1.0,file_training-tumor-tumor_039.tif_reg_0_row_2_patch_2_x_48768_y_103549_tissue_0.8549516465928819_metastatic_1.0_w_768_h_768
training/tumor/tumor_039.tif,training/lesion_annotations/tumor_039.xml,49536,103549,0.8503485785590278,1.0,file_training-tumor-tumor_039.tif_reg_0_row_2_patch_3_x_49536_y_103549_tissue_0.8503485785590278_metastatic_1.0_w_768_h_768
