wsi file name,xml file name,x,y,Tissue percentage,Percentage of cancerous pixels,Tag of the patch
training/tumor/tumor_058.tif,training/lesion_annotations/tumor_058.xml,50049,108502,0.628117561340332,0.2001810073852539,file_training-tumor-tumor_058.tif_reg_0_row_0_patch_0_x_50049_y_108502_tissue_0.628117561340332_metastatic_0.2001810073852539_w_1024_h_1024
training/tumor/tumor_058.tif,training/lesion_annotations/tumor_058.xml,50024,108547,0.6240129470825195,0.20005321502685547,file_training-tumor-tumor_058.tif_reg_1_row_0_patch_0_x_50024_y_108547_tissue_0.6240129470825195_metastatic_0.20005321502685547_w_1024_h_1024
training/tumor/tumor_058.tif,training/lesion_annotations/tumor_058.xml,42738,140875,0.4374666213989258,0.20019054412841797,file_training-tumor-tumor_058.tif_reg_6_row_0_patch_0_x_42738_y_140875_tissue_0.4374666213989258_metastatic_0.20019054412841797_w_1024_h_1024
training/tumor/tumor_058.tif,training/lesion_annotations/tumor_058.xml,43762,140875,0.5739765167236328,0.4112520217895508,file_training-tumor-tumor_058.tif_reg_6_row_0_patch_1_x_43762_y_140875_tissue_0.5739765167236328_metastatic_0.4112520217895508_w_1024_h_1024
training/tumor/tumor_058.tif,training/lesion_annotations/tumor_058.xml,44786,140875,0.8103170394897461,0.2254810333251953,file_training-tumor-tumor_058.tif_reg_6_row_0_patch_2_x_44786_y_140875_tissue_0.8103170394897461_metastatic_0.2254810333251953_w_1024_h_1024
training/tumor/tumor_058.tif,training/lesion_annotations/tumor_058.xml,45810,140875,0.8213586807250977,0.24069786071777344,file_training-tumor-tumor_058.tif_reg_6_row_0_patch_3_x_45810_y_140875_tissue_0.8213586807250977_metastatic_0.24069786071777344_w_1024_h_1024
training/tumor/tumor_058.tif,training/lesion_annotations/tumor_058.xml,41796,141899,0.35606861114501953,0.20017051696777344,file_training-tumor-tumor_058.tif_reg_6_row_1_patch_0_x_41796_y_141899_tissue_0.35606861114501953_metastatic_0.20017051696777344_w_1024_h_1024
training/tumor/tumor_058.tif,training/lesion_annotations/tumor_058.xml,42820,141899,0.6623611450195312,0.9518280029296875,file_training-tumor-tumor_058.tif_reg_6_row_1_patch_1_x_42820_y_141899_tissue_0.6623611450195312_metastatic_0.9518280029296875_w_1024_h_1024
training/tumor/tumor_058.tif,training/lesion_annotations/tumor_058.xml,43844,141899,0.67340087890625,1.0,file_training-tumor-tumor_058.tif_reg_6_row_1_patch_2_x_43844_y_141899_tissue_0.67340087890625_metastatic_1.0_w_1024_h_1024
training/tumor/tumor_058.tif,training/lesion_annotations/tumor_058.xml,44868,141899,0.7007837295532227,1.0,file_training-tumor-tumor_058.tif_reg_6_row_1_patch_3_x_44868_y_141899_tissue_0.7007837295532227_metastatic_1.0_w_1024_h_1024
training/tumor/tumor_058.tif,training/lesion_annotations/tumor_058.xml,45892,141899,0.7002887725830078,0.6693058013916016,file_training-tumor-tumor_058.tif_reg_6_row_1_patch_4_x_45892_y_141899_tissue_0.7002887725830078_metastatic_0.6693058013916016_w_1024_h_1024
training/tumor/tumor_058.tif,training/lesion_annotations/tumor_058.xml,46916,141899,0.7061080932617188,0.5277175903320312,file_training-tumor-tumor_058.tif_reg_6_row_1_patch_5_x_46916_y_141899_tissue_0.7061080932617188_metastatic_0.5277175903320312_w_1024_h_1024
