wsi file name,xml file name,x,y,Tissue percentage,Percentage of cancerous pixels,Tag of the patch
training/tumor/tumor_110.tif,training/lesion_annotations/tumor_110.xml,43120,6819,0.2853202819824219,0.20004940032958984,file_training-tumor-tumor_110.tif_reg_0_row_0_patch_0_x_43120_y_6819_tissue_0.2853202819824219_metastatic_0.20004940032958984_w_1024_h_1024
training/tumor/tumor_110.tif,training/lesion_annotations/tumor_110.xml,44144,6819,0.44423580169677734,0.4434547424316406,file_training-tumor-tumor_110.tif_reg_0_row_0_patch_1_x_44144_y_6819_tissue_0.44423580169677734_metastatic_0.4434547424316406_w_1024_h_1024
training/tumor/tumor_110.tif,training/lesion_annotations/tumor_110.xml,45168,6819,0.36390113830566406,0.26807212829589844,file_training-tumor-tumor_110.tif_reg_0_row_0_patch_2_x_45168_y_6819_tissue_0.36390113830566406_metastatic_0.26807212829589844_w_1024_h_1024
training/tumor/tumor_110.tif,training/lesion_annotations/tumor_110.xml,34322,7843,0.19387531280517578,0.20006179809570312,file_training-tumor-tumor_110.tif_reg_0_row_1_patch_0_x_34322_y_7843_tissue_0.19387531280517578_metastatic_0.20006179809570312_w_1024_h_1024
training/tumor/tumor_110.tif,training/lesion_annotations/tumor_110.xml,35346,7843,0.7684440612792969,0.7741718292236328,file_training-tumor-tumor_110.tif_reg_0_row_1_patch_1_x_35346_y_7843_tissue_0.7684440612792969_metastatic_0.7741718292236328_w_1024_h_1024
training/tumor/tumor_110.tif,training/lesion_annotations/tumor_110.xml,36370,7843,0.8333673477172852,0.85675048828125,file_training-tumor-tumor_110.tif_reg_0_row_1_patch_2_x_36370_y_7843_tissue_0.8333673477172852_metastatic_0.85675048828125_w_1024_h_1024
training/tumor/tumor_110.tif,training/lesion_annotations/tumor_110.xml,37394,7843,0.31946563720703125,0.3432340621948242,file_training-tumor-tumor_110.tif_reg_0_row_1_patch_3_x_37394_y_7843_tissue_0.31946563720703125_metastatic_0.3432340621948242_w_1024_h_1024
training/tumor/tumor_110.tif,training/lesion_annotations/tumor_110.xml,38418,7843,0.24097442626953125,0.25660133361816406,file_training-tumor-tumor_110.tif_reg_0_row_1_patch_4_x_38418_y_7843_tissue_0.24097442626953125_metastatic_0.25660133361816406_w_1024_h_1024
training/tumor/tumor_110.tif,training/lesion_annotations/tumor_110.xml,39442,7843,0.5183076858520508,0.5352458953857422,file_training-tumor-tumor_110.tif_reg_0_row_1_patch_5_x_39442_y_7843_tissue_0.5183076858520508_metastatic_0.5352458953857422_w_1024_h_1024
training/tumor/tumor_110.tif,training/lesion_annotations/tumor_110.xml,40466,7843,0.8728055953979492,0.9096813201904297,file_training-tumor-tumor_110.tif_reg_0_row_1_patch_6_x_40466_y_7843_tissue_0.8728055953979492_metastatic_0.9096813201904297_w_1024_h_1024
