wsi file name,xml file name,x,y,Tissue percentage,Percentage of cancerous pixels,Tag of the patch
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,77461,151050,0.3601207733154297,0.20026016235351562,file_training-tumor-tumor_003.tif_reg_0_row_0_patch_0_x_77461_y_151050_tissue_0.3601207733154297_metastatic_0.20026016235351562_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,78485,151050,0.34210872650146484,0.4383392333984375,file_training-tumor-tumor_003.tif_reg_0_row_0_patch_1_x_78485_y_151050_tissue_0.34210872650146484_metastatic_0.4383392333984375_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,79509,151050,0.4265594482421875,0.23647212982177734,file_training-tumor-tumor_003.tif_reg_0_row_0_patch_2_x_79509_y_151050_tissue_0.4265594482421875_metastatic_0.23647212982177734_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,77067,152074,0.3265371322631836,0.20016002655029297,file_training-tumor-tumor_003.tif_reg_0_row_1_patch_0_x_77067_y_152074_tissue_0.3265371322631836_metastatic_0.20016002655029297_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,78091,152074,0.19710826873779297,1.0,file_training-tumor-tumor_003.tif_reg_0_row_1_patch_1_x_78091_y_152074_tissue_0.19710826873779297_metastatic_1.0_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,79115,152074,0.26817798614501953,0.9821920394897461,file_training-tumor-tumor_003.tif_reg_0_row_1_patch_2_x_79115_y_152074_tissue_0.26817798614501953_metastatic_0.9821920394897461_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,80139,152074,0.5000991821289062,0.22794532775878906,file_training-tumor-tumor_003.tif_reg_0_row_1_patch_3_x_80139_y_152074_tissue_0.5000991821289062_metastatic_0.22794532775878906_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,77346,153098,0.1888427734375,0.20025157928466797,file_training-tumor-tumor_003.tif_reg_0_row_2_patch_0_x_77346_y_153098_tissue_0.1888427734375_metastatic_0.20025157928466797_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,78370,153098,0.17308521270751953,0.4605855941772461,file_training-tumor-tumor_003.tif_reg_0_row_2_patch_1_x_78370_y_153098_tissue_0.17308521270751953_metastatic_0.4605855941772461_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,79394,153098,0.2781801223754883,0.5977973937988281,file_training-tumor-tumor_003.tif_reg_0_row_2_patch_2_x_79394_y_153098_tissue_0.2781801223754883_metastatic_0.5977973937988281_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,80418,153098,0.4779319763183594,0.23215484619140625,file_training-tumor-tumor_003.tif_reg_0_row_2_patch_3_x_80418_y_153098_tissue_0.4779319763183594_metastatic_0.23215484619140625_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,73579,147761,0.3027172088623047,0.200225830078125,file_training-tumor-tumor_003.tif_reg_1_row_0_patch_0_x_73579_y_147761_tissue_0.3027172088623047_metastatic_0.200225830078125_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,74603,147761,0.3112783432006836,0.30731201171875,file_training-tumor-tumor_003.tif_reg_1_row_0_patch_1_x_74603_y_147761_tissue_0.3112783432006836_metastatic_0.30731201171875_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,73253,148785,0.3383340835571289,0.20016002655029297,file_training-tumor-tumor_003.tif_reg_1_row_1_patch_0_x_73253_y_148785_tissue_0.3383340835571289_metastatic_0.20016002655029297_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,74277,148785,0.23080825805664062,0.6602411270141602,file_training-tumor-tumor_003.tif_reg_1_row_1_patch_1_x_74277_y_148785_tissue_0.23080825805664062_metastatic_0.6602411270141602_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,73853,146399,0.3134937286376953,0.20022106170654297,file_training-tumor-tumor_003.tif_reg_2_row_0_patch_0_x_73853_y_146399_tissue_0.3134937286376953_metastatic_0.20022106170654297_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,73661,147423,0.3577280044555664,0.20024967193603516,file_training-tumor-tumor_003.tif_reg_2_row_1_patch_0_x_73661_y_147423_tissue_0.3577280044555664_metastatic_0.20024967193603516_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,74415,147813,0.26505374908447266,0.45213890075683594,file_training-tumor-tumor_003.tif_reg_4_row_0_patch_0_x_74415_y_147813_tissue_0.26505374908447266_metastatic_0.45213890075683594_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,74200,147693,0.2845163345336914,0.38584327697753906,file_training-tumor-tumor_003.tif_reg_5_row_0_patch_0_x_74200_y_147693_tissue_0.2845163345336914_metastatic_0.38584327697753906_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,74833,149172,0.27736473083496094,0.3776435852050781,file_training-tumor-tumor_003.tif_reg_6_row_0_patch_0_x_74833_y_149172_tissue_0.27736473083496094_metastatic_0.3776435852050781_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,74625,149103,0.2423095703125,0.4640684127807617,file_training-tumor-tumor_003.tif_reg_7_row_0_patch_0_x_74625_y_149103_tissue_0.2423095703125_metastatic_0.4640684127807617_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,74397,148837,0.2184610366821289,0.6803722381591797,file_training-tumor-tumor_003.tif_reg_8_row_0_patch_0_x_74397_y_148837_tissue_0.2184610366821289_metastatic_0.6803722381591797_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,73960,146348,0.29998016357421875,0.20024585723876953,file_training-tumor-tumor_003.tif_reg_9_row_0_patch_0_x_73960_y_146348_tissue_0.29998016357421875_metastatic_0.20024585723876953_w_1024_h_1024
training/tumor/tumor_003.tif,training/lesion_annotations/tumor_003.xml,73657,147372,0.35099124908447266,0.2002239227294922,file_training-tumor-tumor_003.tif_reg_9_row_1_patch_0_x_73657_y_147372_tissue_0.35099124908447266_metastatic_0.2002239227294922_w_1024_h_1024
