wsi file name,xml file name,x,y,Tissue percentage,Percentage of cancerous pixels,Tag of the patch
training/tumor/tumor_038.tif,training/lesion_annotations/tumor_038.xml,48396,156579,0.2556648254394531,0.20006847381591797,file_training-tumor-tumor_038.tif_reg_0_row_0_patch_0_x_48396_y_156579_tissue_0.2556648254394531_metastatic_0.20006847381591797_w_1024_h_1024
training/tumor/tumor_038.tif,training/lesion_annotations/tumor_038.xml,49420,156579,0.36296844482421875,0.4416341781616211,file_training-tumor-tumor_038.tif_reg_0_row_0_patch_1_x_49420_y_156579_tissue_0.36296844482421875_metastatic_0.4416341781616211_w_1024_h_1024
training/tumor/tumor_038.tif,training/lesion_annotations/tumor_038.xml,47327,157603,0.37154197692871094,0.20038890838623047,file_training-tumor-tumor_038.tif_reg_0_row_1_patch_0_x_47327_y_157603_tissue_0.37154197692871094_metastatic_0.20038890838623047_w_1024_h_1024
training/tumor/tumor_038.tif,training/lesion_annotations/tumor_038.xml,48351,157603,0.34299278259277344,0.7079324722290039,file_training-tumor-tumor_038.tif_reg_0_row_1_patch_1_x_48351_y_157603_tissue_0.34299278259277344_metastatic_0.7079324722290039_w_1024_h_1024
training/tumor/tumor_038.tif,training/lesion_annotations/tumor_038.xml,49375,157603,0.26815128326416016,0.9293632507324219,file_training-tumor-tumor_038.tif_reg_0_row_1_patch_2_x_49375_y_157603_tissue_0.26815128326416016_metastatic_0.9293632507324219_w_1024_h_1024
training/tumor/tumor_038.tif,training/lesion_annotations/tumor_038.xml,50399,157603,0.4365530014038086,0.25560569763183594,file_training-tumor-tumor_038.tif_reg_0_row_1_patch_3_x_50399_y_157603_tissue_0.4365530014038086_metastatic_0.25560569763183594_w_1024_h_1024
training/tumor/tumor_038.tif,training/lesion_annotations/tumor_038.xml,32969,142034,0.45889949798583984,0.20032596588134766,file_training-tumor-tumor_038.tif_reg_1_row_0_patch_0_x_32969_y_142034_tissue_0.45889949798583984_metastatic_0.20032596588134766_w_1024_h_1024
training/tumor/tumor_038.tif,training/lesion_annotations/tumor_038.xml,33993,142034,0.35878658294677734,0.21502399444580078,file_training-tumor-tumor_038.tif_reg_1_row_0_patch_1_x_33993_y_142034_tissue_0.35878658294677734_metastatic_0.21502399444580078_w_1024_h_1024
training/tumor/tumor_038.tif,training/lesion_annotations/tumor_038.xml,32076,143058,0.42455387115478516,0.20075511932373047,file_training-tumor-tumor_038.tif_reg_1_row_1_patch_0_x_32076_y_143058_tissue_0.42455387115478516_metastatic_0.20075511932373047_w_1024_h_1024
training/tumor/tumor_038.tif,training/lesion_annotations/tumor_038.xml,33100,143058,0.11884593963623047,0.9953250885009766,file_training-tumor-tumor_038.tif_reg_1_row_1_patch_1_x_33100_y_143058_tissue_0.11884593963623047_metastatic_0.9953250885009766_w_1024_h_1024
training/tumor/tumor_038.tif,training/lesion_annotations/tumor_038.xml,34124,143058,0.3269462585449219,0.2649059295654297,file_training-tumor-tumor_038.tif_reg_1_row_1_patch_2_x_34124_y_143058_tissue_0.3269462585449219_metastatic_0.2649059295654297_w_1024_h_1024
training/tumor/tumor_038.tif,training/lesion_annotations/tumor_038.xml,32400,144082,0.43930816650390625,0.20038890838623047,file_training-tumor-tumor_038.tif_reg_1_row_2_patch_0_x_32400_y_144082_tissue_0.43930816650390625_metastatic_0.20038890838623047_w_1024_h_1024
training/tumor/tumor_038.tif,training/lesion_annotations/tumor_038.xml,33424,144082,0.27575016021728516,0.23280811309814453,file_training-tumor-tumor_038.tif_reg_1_row_2_patch_1_x_33424_y_144082_tissue_0.27575016021728516_metastatic_0.23280811309814453_w_1024_h_1024
training/tumor/tumor_038.tif,training/lesion_annotations/tumor_038.xml,31537,144726,0.22848796844482422,0.4327850341796875,file_training-tumor-tumor_038.tif_reg_2_row_0_patch_0_x_31537_y_144726_tissue_0.22848796844482422_metastatic_0.4327850341796875_w_1024_h_1024
