wsi file name,xml file name,x,y,Tissue percentage,Percentage of cancerous pixels,Tag of the patch
training/tumor/tumor_103.tif,training/lesion_annotations/tumor_103.xml,34338,17278,0.7149991989135742,0.20035266876220703,file_training-tumor-tumor_103.tif_reg_0_row_0_patch_0_x_34338_y_17278_tissue_0.7149991989135742_metastatic_0.20035266876220703_w_1024_h_1024
training/tumor/tumor_103.tif,training/lesion_annotations/tumor_103.xml,35362,17278,0.3910188674926758,0.2211627960205078,file_training-tumor-tumor_103.tif_reg_0_row_0_patch_1_x_35362_y_17278_tissue_0.3910188674926758_metastatic_0.2211627960205078_w_1024_h_1024
training/tumor/tumor_103.tif,training/lesion_annotations/tumor_103.xml,35330,18302,0.618556022644043,0.20023441314697266,file_training-tumor-tumor_103.tif_reg_0_row_1_patch_0_x_35330_y_18302_tissue_0.618556022644043_metastatic_0.20023441314697266_w_1024_h_1024
training/tumor/tumor_103.tif,training/lesion_annotations/tumor_103.xml,34526,27034,0.6965007781982422,0.2002878189086914,file_training-tumor-tumor_103.tif_reg_1_row_0_patch_0_x_34526_y_27034_tissue_0.6965007781982422_metastatic_0.2002878189086914_w_1024_h_1024
training/tumor/tumor_103.tif,training/lesion_annotations/tumor_103.xml,35550,27034,0.6237249374389648,0.32416534423828125,file_training-tumor-tumor_103.tif_reg_1_row_0_patch_1_x_35550_y_27034_tissue_0.6237249374389648_metastatic_0.32416534423828125_w_1024_h_1024
training/tumor/tumor_103.tif,training/lesion_annotations/tumor_103.xml,34013,28058,0.6752538681030273,0.2000598907470703,file_training-tumor-tumor_103.tif_reg_1_row_1_patch_0_x_34013_y_28058_tissue_0.6752538681030273_metastatic_0.2000598907470703_w_1024_h_1024
training/tumor/tumor_103.tif,training/lesion_annotations/tumor_103.xml,114948,34070,0.7132072448730469,0.20063114166259766,file_training-tumor-tumor_103.tif_reg_2_row_0_patch_0_x_114948_y_34070_tissue_0.7132072448730469_metastatic_0.20063114166259766_w_1024_h_1024
training/tumor/tumor_103.tif,training/lesion_annotations/tumor_103.xml,115603,23968,0.6798982620239258,0.2002420425415039,file_training-tumor-tumor_103.tif_reg_3_row_0_patch_0_x_115603_y_23968_tissue_0.6798982620239258_metastatic_0.2002420425415039_w_1024_h_1024
training/tumor/tumor_103.tif,training/lesion_annotations/tumor_103.xml,116281,24992,0.5796470642089844,0.20041656494140625,file_training-tumor-tumor_103.tif_reg_3_row_1_patch_0_x_116281_y_24992_tissue_0.5796470642089844_metastatic_0.20041656494140625_w_1024_h_1024
training/tumor/tumor_103.tif,training/lesion_annotations/tumor_103.xml,117305,24992,0.36794471740722656,0.22435379028320312,file_training-tumor-tumor_103.tif_reg_3_row_1_patch_1_x_117305_y_24992_tissue_0.36794471740722656_metastatic_0.22435379028320312_w_1024_h_1024
