training/normal/normal_008.tif,normal,
training/normal/normal_131.tif,normal,
training/normal/normal_132.tif,normal,
training/normal/normal_081.tif,normal,
training/tumor/tumor_062.tif,tumor,training/lesion_annotations/tumor_062.xml
training/normal/normal_034.tif,normal,
training/normal/normal_067.tif,normal,
training/tumor/tumor_107.tif,tumor,training/lesion_annotations/tumor_107.xml
training/tumor/tumor_069.tif,tumor,training/lesion_annotations/tumor_069.xml
training/normal/normal_050.tif,normal,
training/normal/normal_073.tif,normal,
training/normal/normal_101.tif,normal,
training/tumor/tumor_081.tif,tumor,training/lesion_annotations/tumor_081.xml
training/tumor/tumor_003.tif,tumor,training/lesion_annotations/tumor_003.xml
training/tumor/tumor_072.tif,tumor,training/lesion_annotations/tumor_072.xml
training/normal/normal_040.tif,normal,
training/normal/normal_139.tif,normal,
training/normal/normal_099.tif,normal,
training/tumor/tumor_038.tif,tumor,training/lesion_annotations/tumor_038.xml
training/normal/normal_147.tif,normal,
training/normal/normal_043.tif,normal,
training/normal/normal_005.tif,normal,
training/normal/normal_013.tif,normal,
training/tumor/tumor_099.tif,tumor,training/lesion_annotations/tumor_099.xml
training/normal/normal_127.tif,normal,
training/tumor/tumor_090.tif,tumor,training/lesion_annotations/tumor_090.xml
training/normal/normal_102.tif,normal,
training/normal/normal_051.tif,normal,
training/normal/normal_047.tif,normal,
training/tumor/tumor_021.tif,tumor,training/lesion_annotations/tumor_021.xml
training/tumor/tumor_084.tif,tumor,training/lesion_annotations/tumor_084.xml
training/tumor/tumor_067.tif,tumor,training/lesion_annotations/tumor_067.xml
training/normal/normal_028.tif,normal,
training/normal/normal_015.tif,normal,
training/normal/normal_096.tif,normal,
training/tumor/tumor_037.tif,tumor,training/lesion_annotations/tumor_037.xml
training/normal/normal_080.tif,normal,
training/normal/normal_123.tif,normal,
training/normal/normal_103.tif,normal,
training/tumor/tumor_100.tif,tumor,training/lesion_annotations/tumor_100.xml
training/tumor/tumor_065.tif,tumor,training/lesion_annotations/tumor_065.xml
training/normal/normal_100.tif,normal,
training/tumor/tumor_103.tif,tumor,training/lesion_annotations/tumor_103.xml
training/normal/normal_085.tif,normal,
training/normal/normal_095.tif,normal,
training/normal/normal_108.tif,normal,
training/tumor/tumor_048.tif,tumor,training/lesion_annotations/tumor_048.xml
training/normal/normal_023.tif,normal,
training/tumor/tumor_028.tif,tumor,training/lesion_annotations/tumor_028.xml
training/tumor/tumor_016.tif,tumor,training/lesion_annotations/tumor_016.xml
training/tumor/tumor_059.tif,tumor,training/lesion_annotations/tumor_059.xml
training/tumor/tumor_044.tif,tumor,training/lesion_annotations/tumor_044.xml
training/normal/normal_033.tif,normal,
training/normal/normal_053.tif,normal,
training/normal/normal_141.tif,normal,
training/tumor/tumor_076.tif,tumor,training/lesion_annotations/tumor_076.xml
training/tumor/tumor_043.tif,tumor,training/lesion_annotations/tumor_043.xml
training/tumor/tumor_039.tif,tumor,training/lesion_annotations/tumor_039.xml
training/tumor/tumor_006.tif,tumor,training/lesion_annotations/tumor_006.xml
training/tumor/tumor_068.tif,tumor,training/lesion_annotations/tumor_068.xml
training/normal/normal_019.tif,normal,
training/tumor/tumor_049.tif,tumor,training/lesion_annotations/tumor_049.xml
training/tumor/tumor_095.tif,tumor,training/lesion_annotations/tumor_095.xml
training/normal/normal_038.tif,normal,
training/normal/normal_137.tif,normal,
training/normal/normal_119.tif,normal,
training/tumor/tumor_101.tif,tumor,training/lesion_annotations/tumor_101.xml
training/normal/normal_158.tif,normal,
training/normal/normal_146.tif,normal,
training/normal/normal_031.tif,normal,
training/tumor/tumor_022.tif,tumor,training/lesion_annotations/tumor_022.xml
